TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1 418201730.67278 418201732.2933 418201733.91381997 0 0.0 56.745017305465645 0.0 0.0 0.0
2 418201733.91381997 418201735.53433996 418201737.15485996 0 0.0 56.745017305465645 0.0 0.0 0.0
3 418201737.15485996 418201738.77537996 418201740.39589995 0 0.0 56.745017305465645 0.0 0.0 0.0
4 418201740.39589995 418201742.01641995 418201743.63693994 0 0.0 56.745017305465645 0.0 0.0 0.0
5 418201743.63694 418201745.25746 418201746.87798 0 0.0 56.745017305465645 0.0 0.0 0.0
6 418201746.87798 418201748.4985 418201750.11902 0 0.0 56.745017305465645 0.0 0.0 0.0
7 418201750.11902 418201751.73954 418201753.36006 0 0.0 56.745017305465645 0.0 0.0 0.0
8 418201753.36006 418201754.98058 418201756.60109997 0 0.0 56.745017305465645 0.0 0.0 0.0
9 418201756.60109997 418201758.22161996 418201759.84213996 0 0.0 56.745017305465645 0.0 0.0 0.0
10 418201759.84213996 418201761.46265996 418201763.08317995 0 0.0 56.745017305465645 0.0 0.0 0.0
11 418201763.08317995 418201764.70369995 418201766.32421994 0 0.0 56.745017305465645 0.0 0.0 0.0
12 418201766.32422 418201767.94474 418201769.56526 0 0.0 56.745017305465645 0.0 0.0 0.0
13 418201769.56526 418201771.18578 418201772.8063 0 0.0 56.745017305465645 0.0 0.0 0.0
14 418201772.8063 418201774.42682 418201776.04734 0 0.0 56.745017305465645 0.0 0.0 0.0
15 418201776.04734 418201777.66786 418201779.28837997 0 0.0 56.745017305465645 0.0 0.0 0.0
16 418201779.28837997 418201780.90889996 418201782.52941996 0 0.0 56.745017305465645 0.0 0.0 0.0
17 418201782.52941996 418201784.14993995 418201785.77045995 0 0.0 56.745017305465645 0.0 0.0 0.0
18 418201785.77045995 418201787.39097995 418201789.01149994 0 0.0 56.745017305465645 0.0 0.0 0.0
19 418201789.0115 418201790.63202 418201792.25254 0 0.0 56.745017305465645 0.0 0.0 0.0
20 418201792.25254 418201793.87306 418201795.49358 0 0.0 56.745017305465645 0.0 0.0 0.0
21 418201795.49358 418201797.1141 418201798.73462 0 0.0 56.745017305465645 0.0 0.0 0.0
22 418201798.73462 418201800.35514 418201801.97565997 0 0.0 56.745017305465645 0.0 0.0 0.0
23 418201801.97565997 418201803.59617996 418201805.21669996 0 0.0 56.745017305465645 0.0 0.0 0.0
24 418201805.21669996 418201806.83721995 418201808.45773995 0 0.0 56.745017305465645 0.0 0.0 0.0
25 418201808.45773995 418201810.07825994 418201811.69877994 0 0.0 56.745017305465645 0.0 0.0 0.0
26 418201811.69878 418201813.3193 418201814.93982 0 0.0 56.745017305465645 0.0 0.0 0.0
27 418201814.93982 418201816.56034 418201818.18086 0 0.0 56.745017305465645 0.0 0.0 0.0
28 418201818.18086 418201819.80138 418201821.4219 0 0.0 56.745017305465645 0.0 0.0 0.0
29 418201821.4219 418201823.04241997 418201824.66293997 0 0.0 56.745017305465645 0.0 0.0 0.0
30 418201824.66293997 418201826.28345996 418201827.90397996 0 0.0 56.745017305465645 0.0 0.0 0.0
31 418201827.90397996 418201829.52449995 418201831.14501995 0 0.0 56.745017305465645 0.0 0.0 0.0
32 418201831.14501995 418201832.76553994 418201834.38605994 0 0.0 56.745017305465645 0.0 0.0 0.0
33 418201834.38606 418201836.00658 418201837.6271 0 0.0 56.745017305465645 0.0 0.0 0.0
34 418201837.6271 418201839.24762 418201840.86814 0 0.0 56.745017305465645 0.0 0.0 0.0
35 418201840.86814 418201842.48866 418201844.10918 0 0.0 56.745017305465645 0.0 0.0 0.0
36 418201844.10918 418201845.72969997 418201847.35021996 0 0.0 56.745017305465645 0.0 0.0 0.0
37 418201847.35021996 418201848.97073996 418201850.59125996 0 0.0 56.745017305465645 0.0 0.0 0.0
38 418201850.59125996 418201852.21177995 418201853.83229995 0 0.0 56.745017305465645 0.0 0.0 0.0
39 418201853.83229995 418201855.45281994 418201857.07333994 0 0.0 56.745017305465645 0.0 0.0 0.0
40 418201857.07334 418201858.69386 418201860.31438 0 0.0 56.745017305465645 0.0 0.0 0.0
41 418201860.31438 418201861.9349 418201863.55542 0 0.0 56.745017305465645 0.0 0.0 0.0
42 418201863.55542 418201865.17594 418201866.79646 0 0.0 56.745017305465645 0.0 0.0 0.0
43 418201866.79646 418201868.41697997 418201870.03749996 0 0.0 56.745017305465645 0.0 0.0 0.0
44 418201870.03749996 418201871.65801996 418201873.27853996 0 0.0 56.745017305465645 0.0 0.0 0.0
45 418201873.27853996 418201874.89905995 418201876.51957995 0 0.0 56.745017305465645 0.0 0.0 0.0
46 418201876.51958 418201878.1401 418201879.76062 0 0.0 56.745017305465645 0.0 0.0 0.0
47 418201879.76062 418201881.38114 418201883.00166 0 0.0 56.745017305465645 0.0 0.0 0.0
48 418201883.00166 418201884.62218 418201886.2427 0 0.0 56.745017305465645 0.0 0.0 0.0
49 418201886.2427 418201887.86322 418201889.48374 0 0.0 56.745017305465645 0.0 0.0 0.0
50 418201889.48374 418201891.10425997 418201892.72477996 0 0.0 56.745017305465645 0.0 0.0 0.0
51 418201892.72477996 418201894.34529996 418201895.96581995 0 0.0 56.745017305465645 0.0 0.0 0.0
52 418201895.96581995 418201897.58633995 418201899.20685995 0 0.0 56.745017305465645 0.0 0.0 0.0
53 418201899.20686 418201900.82738 418201902.4479 0 0.0 56.745017305465645 0.0 0.0 0.0
54 418201902.4479 418201904.06842 418201905.68894 0 0.0 56.745017305465645 0.0 0.0 0.0
55 418201905.68894 418201907.30946 418201908.92998 0 0.0 56.745017305465645 0.0 0.0 0.0
56 418201908.92998 418201910.5505 418201912.17102 0 0.0 56.745017305465645 0.0 0.0 0.0
57 418201912.17102 418201913.79153997 418201915.41205996 0 0.0 56.745017305465645 0.0 0.0 0.0
58 418201915.41205996 418201917.03257996 418201918.65309995 0 0.0 56.745017305465645 0.0 0.0 0.0
59 418201918.65309995 418201920.27361995 418201921.89413995 0 0.0 56.745017305465645 0.0 0.0 0.0
60 418201921.89414 418201923.51466 418201925.13518 0 0.0 56.745017305465645 0.0 0.0 0.0
61 418201925.13518 418201926.7557 418201928.37622 0 0.0 56.745017305465645 0.0 0.0 0.0
62 418201928.37622 418201929.99674 418201931.61726 0 0.0 56.745017305465645 0.0 0.0 0.0
63 418201931.61726 418201933.23778 418201934.8583 0 0.0 56.745017305465645 0.0 0.0 0.0
64 418201934.8583 418201936.47881997 418201938.09933996 0 0.0 56.745017305465645 0.0 0.0 0.0
