TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1 529541569.26694 529541570.88746 529541572.50798 0 0.0 21.64753687864217 0.0 0.0 0.0
2 529541572.50798 529541574.1285 529541575.74902 0 0.0 21.64753687864217 0.0 0.0 0.0
3 529541575.74902 529541577.36954 529541578.99006 0 0.0 21.64753687864217 0.0 0.0 0.0
4 529541578.99006 529541580.61057997 529541582.23109996 0 0.0 21.64753687864217 0.0 0.0 0.0
5 529541582.2311 529541583.85162 529541585.47214 0 0.0 21.64753687864217 0.0 0.0 0.0
6 529541585.47214 529541587.09266 529541588.71318 0 0.0 21.64753687864217 0.0 0.0 0.0
7 529541588.71318 529541590.3337 529541591.95422 0 0.0 21.64753687864217 0.0 0.0 0.0
8 529541591.95422 529541593.57474 529541595.19526 0 0.0 21.64753687864217 0.0 0.0 0.0
9 529541595.19526 529541596.81578 529541598.4363 0 0.0 21.64753687864217 0.0 0.0 0.0
10 529541598.4363 529541600.05682 529541601.67734 0 0.0 21.64753687864217 0.0 0.0 0.0
11 529541601.67734 529541603.29785997 529541604.91837996 0 0.0 21.64753687864217 0.0 0.0 0.0
12 529541604.91838 529541606.5389 529541608.15942 0 0.0 21.64753687864217 0.0 0.0 0.0
13 529541608.15942 529541609.77994 529541611.40046 0 0.0 21.64753687864217 0.0 0.0 0.0
14 529541611.40046 529541613.02098 529541614.6415 0 0.0 21.64753687864217 0.0 0.0 0.0
15 529541614.6415 529541616.26202 529541617.88254 0 0.0 21.64753687864217 0.0 0.0 0.0
16 529541617.88254 529541619.50306 529541621.12358 0 0.0 21.64753687864217 0.0 0.0 0.0
17 529541621.12358 529541622.7441 529541624.36462 0 0.0 21.64753687864217 0.0 0.0 0.0
18 529541624.36462 529541625.98513997 529541627.60565996 0 0.0 21.64753687864217 0.0 0.0 0.0
19 529541627.60566 529541629.22618 529541630.8467 0 0.0 21.64753687864217 0.0 0.0 0.0
20 529541630.8467 529541632.46722 529541634.08774 0 0.0 21.64753687864217 0.0 0.0 0.0
21 529541634.08774 529541635.70826 529541637.32878 0 0.0 21.64753687864217 0.0 0.0 0.0
22 529541637.32878 529541638.9493 529541640.56982 0 0.0 21.64753687864217 0.0 0.0 0.0
23 529541640.56982 529541642.19034 529541643.81086 0 0.0 21.64753687864217 0.0 0.0 0.0
24 529541643.81086 529541645.43138 529541647.05189997 0 0.0 21.64753687864217 0.0 0.0 0.0
25 529541647.05189997 529541648.67241997 529541650.29293996 0 0.0 21.64753687864217 0.0 0.0 0.0
26 529541650.29294 529541651.91346 529541653.53398 0 0.0 21.64753687864217 0.0 0.0 0.0
27 529541653.53398 529541655.1545 529541656.77502 0 0.0 21.64753687864217 0.0 0.0 0.0
28 529541656.77502 529541658.39554 529541660.01606 0 0.0 21.64753687864217 0.0 0.0 0.0
29 529541660.01606 529541661.63658 529541663.2571 0 0.0 21.64753687864217 0.0 0.0 0.0
30 529541663.2571 529541664.87762 529541666.49814 0 0.0 21.64753687864217 0.0 0.0 0.0
31 529541666.49814 529541668.11866 529541669.73917997 0 0.0 21.64753687864217 0.0 0.0 0.0
32 529541669.73917997 529541671.35969996 529541672.98021996 0 0.0 21.64753687864217 0.0 0.0 0.0
33 529541672.98022 529541674.60074 529541676.22126 0 0.0 21.64753687864217 0.0 0.0 0.0
34 529541676.22126 529541677.84178 529541679.4623 0 0.0 21.64753687864217 0.0 0.0 0.0
35 529541679.4623 529541681.08282 529541682.70334 0 0.0 21.64753687864217 0.0 0.0 0.0
36 529541682.70334 529541684.32386 529541685.94438 0 0.0 21.64753687864217 0.0 0.0 0.0
37 529541685.94438 529541687.5649 529541689.18542 0 0.0 21.64753687864217 0.0 0.0 0.0
38 529541689.18542 529541690.80594 529541692.42645997 0 0.0 21.64753687864217 0.0 0.0 0.0
39 529541692.42645997 529541694.04697996 529541695.66749996 0 0.0 21.64753687864217 0.0 0.0 0.0
40 529541695.6675 529541697.28802 529541698.90854 0 0.0 21.64753687864217 0.0 0.0 0.0
41 529541698.90854 529541700.52906 529541702.14958 0 0.0 21.64753687864217 0.0 0.0 0.0
42 529541702.14958 529541703.7701 529541705.39062 0 0.0 21.64753687864217 0.0 0.0 0.0
43 529541705.39062 529541707.01114 529541708.63166 0 0.0 21.64753687864217 0.0 0.0 0.0
44 529541708.63166 529541710.25218 529541711.8727 0 0.0 21.64753687864217 0.0 0.0 0.0
45 529541711.8727 529541713.49322 529541715.11373997 0 0.0 21.64753687864217 0.0 0.0 0.0
46 529541715.11374 529541716.73426 529541718.35478 0 0.0 21.64753687864217 0.0 0.0 0.0
47 529541718.35478 529541719.9753 529541721.59582 0 0.0 21.64753687864217 0.0 0.0 0.0
48 529541721.59582 529541723.21634 529541724.83686 0 0.0 21.64753687864217 0.0 0.0 0.0
49 529541724.83686 529541726.45738 529541728.0779 0 0.0 21.64753687864217 0.0 0.0 0.0
50 529541728.0779 529541729.69842 529541731.31894 0 0.0 21.64753687864217 0.0 0.0 0.0
51 529541731.31894 529541732.93946 529541734.55998 0 0.0 21.64753687864217 0.0 0.0 0.0
52 529541734.55998 529541736.1805 529541737.80101997 0 0.0 21.64753687864217 0.0 0.0 0.0
53 529541737.80102 529541739.42154 529541741.04206 0 0.0 21.64753687864217 0.0 0.0 0.0
54 529541741.04206 529541742.66258 529541744.2831 0 0.0 21.64753687864217 0.0 0.0 0.0
55 529541744.2831 529541745.90362 529541747.52414 0 0.0 21.64753687864217 0.0 0.0 0.0
56 529541747.52414 529541749.14466 529541750.76518 0 0.0 21.64753687864217 0.0 0.0 0.0
57 529541750.76518 529541752.3857 529541754.00622 0 0.0 21.64753687864217 0.0 0.0 0.0
58 529541754.00622 529541755.62674 529541757.24726 0 0.0 21.64753687864217 0.0 0.0 0.0
59 529541757.24726 529541758.86777997 529541760.48829997 0 0.0 21.64753687864217 0.0 0.0 0.0
60 529541760.4883 529541762.10882 529541763.72934 0 0.0 21.64753687864217 0.0 0.0 0.0
61 529541763.72934 529541765.34986 529541766.97038 0 0.0 21.64753687864217 0.0 0.0 0.0
62 529541766.97038 529541768.5909 529541770.21142 0 0.0 21.64753687864217 0.0 0.0 0.0
63 529541770.21142 529541771.83194 529541773.45246 0 0.0 21.64753687864217 0.0 0.0 0.0
64 529541773.45246 529541775.07298 529541776.6935 0 0.0 21.64753687864217 0.0 0.0 0.0
65 529541776.6935 529541778.31402 529541779.93454 0 0.0 21.64753687864217 0.0 0.0 0.0
66 529541779.93454 529541781.55505997 529541783.17557997 0 0.0 21.64753687864217 0.0 0.0 0.0
67 529541783.17558 529541784.7961 529541786.41662 0 0.0 21.64753687864217 0.0 0.0 0.0
68 529541786.41662 529541788.03714 529541789.65766 0 0.0 21.64753687864217 0.0 0.0 0.0
69 529541789.65766 529541791.27818 529541792.8987 0 0.0 21.64753687864217 0.0 0.0 0.0
70 529541792.8987 529541794.51922 529541796.13974 0 0.0 21.64753687864217 0.0 0.0 0.0
71 529541796.13974 529541797.76026 529541799.38078 0 0.0 21.64753687864217 0.0 0.0 0.0
72 529541799.38078 529541801.0013 529541802.62182 0 0.0 21.64753687864217 0.0 0.0 0.0
73 529541802.62182 529541804.24233997 529541805.86285996 0 0.0 21.64753687864217 0.0 0.0 0.0
74 529541805.86286 529541807.48338 529541809.1039 0 0.0 21.64753687864217 0.0 0.0 0.0
75 529541809.1039 529541810.72442 529541812.34494 0 0.0 21.64753687864217 0.0 0.0 0.0
76 529541812.34494 529541813.96546 529541815.58598 0 0.0 21.64753687864217 0.0 0.0 0.0
77 529541815.58598 529541817.2065 529541818.82702 0 0.0 21.64753687864217 0.0 0.0 0.0
78 529541818.82702 529541820.44754 529541822.06806 0 0.0 21.64753687864217 0.0 0.0 0.0
79 529541822.06806 529541823.68858 529541825.3091 0 0.0 21.64753687864217 0.0 0.0 0.0
80 529541825.3091 529541826.92961997 529541828.55013996 0 0.0 21.64753687864217 0.0 0.0 0.0
81 529541828.55014 529541830.17066 529541831.79118 0 0.0 21.64753687864217 0.0 0.0 0.0
82 529541831.79118 529541833.4117 529541835.03222 0 0.0 21.64753687864217 0.0 0.0 0.0
83 529541835.03222 529541836.65274 529541838.27326 0 0.0 21.64753687864217 0.0 0.0 0.0
84 529541838.27326 529541839.89378 529541841.5143 0 0.0 21.64753687864217 0.0 0.0 0.0
